Scan #,Source,Start UTC,Stop UTC,Duration (min),Downtime (min),Tsys (LCP; RCP),Tau,"Pointing Offsets (Az, El)",Phasing Efficiency,Local Obs. Number,Comments
1,J0423-0120,2018-10-18 09:34:00,2018-10-18 09:39:00,5.0,3.0
2,J0423-0120,2018-10-18 09:42:00,2018-10-18 09:47:00,5.0,3.0
3,J0423-0120,2018-10-18 09:50:00,2018-10-18 09:55:00,5.0,10.0
4,J0510+1800,2018-10-18 10:05:00,2018-10-18 10:10:00,5.0,3.0
5,J0510+1800,2018-10-18 10:13:00,2018-10-18 10:18:00,5.0,3.0
6,J0510+1800,2018-10-18 10:21:00,2018-10-18 10:26:00,5.0,10.0
7,J0522-3627,2018-10-18 10:36:00,2018-10-18 10:41:00,5.0,3.0
8,J0522-3627,2018-10-18 10:44:00,2018-10-18 10:49:00,5.0
