Scan #,Source,Start UTC,Stop UTC,Duration (min),Downtime (min),Tsys (LCP; RCP),Tau,"Pointing Offsets (Az, El)",Phasing Efficiency,Local Obs. Number,Comments
1,J0423-0120,2018-10-21 09:22:00,2018-10-21 09:27:00,5.0,3.0
2,J0423-0120,2018-10-21 09:30:00,2018-10-21 09:35:00,5.0,3.0
3,J0423-0120,2018-10-21 09:38:00,2018-10-21 09:43:00,5.0,10.0
4,J0510+1800,2018-10-21 09:53:00,2018-10-21 09:58:00,5.0,3.0
5,J0510+1800,2018-10-21 10:01:00,2018-10-21 10:06:00,5.0,3.0
6,J0510+1800,2018-10-21 10:09:00,2018-10-21 10:14:00,5.0,10.0
7,J0522-3627,2018-10-21 10:24:00,2018-10-21 10:29:00,5.0,3.0
8,J0522-3627,2018-10-21 10:32:00,2018-10-21 10:37:00,5.0
