Scan #,Source,Start UTC,Stop UTC,Duration (min),Downtime (min),Tsys (LCP; RCP),Tau,"Pointing Offsets (Az, El)",Phasing Efficiency,Local Obs. Number,Comments
1,CTA102,2018-10-17 23:48:00,2018-10-17 23:53:00,5.0,3.0
2,CTA102,2018-10-17 23:56:00,2018-10-18 00:01:00,5.0,10.0
3,3C454.3,2018-10-18 00:11:00,2018-10-18 00:16:00,5.0,3.0
4,3C454.3,2018-10-18 00:19:00,2018-10-18 00:24:00,5.0,10.0
5,BLLAC,2018-10-18 00:34:00,2018-10-18 00:39:00,5.0,3.0
6,BLLAC,2018-10-18 00:42:00,2018-10-18 00:47:00,5.0
