Scan #,Source,Start UTC,Stop UTC,Duration (min),Downtime (min),Tsys (LCP; RCP),Tau,"Pointing Offsets (Az, El)",Phasing Efficiency,Local Obs. Number,Comments
1,CTA102,2018-10-20 23:36:00,2018-10-20 23:41:00,5.0,3.0
2,CTA102,2018-10-20 23:44:00,2018-10-20 23:49:00,5.0,10.0
3,3C454.3,2018-10-20 23:59:00,2018-10-21 00:04:00,5.0,3.0
4,3C454.3,2018-10-21 00:07:00,2018-10-21 00:12:00,5.0,10.0
5,BLLAC,2018-10-21 00:22:00,2018-10-21 00:27:00,5.0,3.0
6,BLLAC,2018-10-21 00:30:00,2018-10-21 00:35:00,5.0
